UID,Profession,Rating,Age,Profession_Category,Language_Spoken,Gender_Preference,Smoking,Music_Lover,Motion_Sickness,Like_Quietness
U8170215040027,IT Director,3.8,34,92,Sinhala,No,No,No,No,No
U3057532728356,IT Director,3.3,34,92,Sinhala,No,No,No,No,No
U1301316200189,IT Director,5,34,92,Sinhala,No,No,No,No,No
U1355570248868,Associate Engineer,5,25,42,English,No,No,Yes,No,Yes
U3070216891958,CEO,0,50,105,English,No,Yes,No,No,No
U1560784552125,Cashier,0,31,35,Sinhala,No,No,Yes,No,Yes
U1560785951124,HR,0,29,63,Sinhala,Female,No,Yes,Yes,No
U1561543354559,HR,0,29,63,Sinhala,No,No,Yes,Yes,Yes
U1561546144874,HR,0,29,63,Sinhala,Female,No,Yes,Yes,Yes
U1561548217378,HR,0,29,63,Sinhala,No,No,Yes,Yes,Yes
U1562344280444,Driver,0,8,25,Sinhala,Male,Yes,Yes,Yes,Yes
